company,product,month,quantity,value
Mahavir Paper Trading Company,JK-Endura-230GSM-93.0X75.0/32.1KG-200SHT,2026-04,15440.099999999999,1067085.54
Mahavir Paper Trading Company,JK-Endura-250GSM-103.5X61.0/31.60KG-200SHT,2026-04,2812.4,197542.98
Mahavir Paper Trading Company,JK-Endura-250GSM-103.5X61.0/31.60KG-200SHT,2026-05,1611.6,113198.78
Mahavir Paper Trading Company,JK-Endura-250GSM-103.5X61.0/31.60KG-200SHT,2026-06,12766.4,896711.94
Mahavir Paper Trading Company,JK-Endura-250GSM-46.0X75.5/17.4KG-200SHT,2026-04,522.0,35866.62
Mahavir Paper Trading Company,JK-Endura-250GSM-57.0X86.5/24.7KG-200SHT,2026-06,2717.0,190842.08
Mahavir Paper Trading Company,JK-Endura-250GSM-59.0X99.5/29.40KG-200SHT,2026-06,911.4,62622.29
Mahavir Paper Trading Company,JK-Endura-250GSM-61.50X79.0/24.30KG-200SHT,2026-06,777.6,53428.9
Mahavir Paper Trading Company,JK-Endura-250GSM-63.0X97.5/30.7KG-100SHT,2026-05,5526.0,394335.36
Mahavir Paper Trading Company,JK-Endura-250GSM-63.0X97.5/30.7KG-100SHT,2026-06,3315.6,236601.22
Mahavir Paper Trading Company,JK-Endura-250GSM-65.0X76.0/24.70KG-200SHT,2026-06,3408.6,239420.06
Mahavir Paper Trading Company,JK-Endura-250GSM-65.5X99.5/32.6KG-200SHT,2026-05,2021.2,141969.09
Mahavir Paper Trading Company,JK-Endura-250GSM-67.0X89.5/30KG-200SHT,2026-04,4560.0,313317.6
Mahavir Paper Trading Company,JK-Endura-250GSM-67.0X89.5/30KG-200SHT,2026-06,3210.0,220559.1
Mahavir Paper Trading Company,JK-Endura-250GSM-68.0X100.0/34.0KG-200SHT,2026-06,3230.0,230492.8
Mahavir Paper Trading Company,JK-Endura-250GSM-69.0X87.0/30KG-200SHT,2026-06,3090.0,217041.6
Mahavir Paper Trading Company,JK-Endura-250GSM-71.0X82.0/29.1KG-200SHT,2026-05,4976.1,355094.5
Mahavir Paper Trading Company,JK-Endura-250GSM-71.0X82.0/29.1KG-200SHT,2026-06,7566.0,535477.24
Mahavir Paper Trading Company,JK-Endura-250GSM-71.5X97.0/34.7KG-200SHT,2026-05,2880.1,205523.94
Mahavir Paper Trading Company,JK-Endura-250GSM-74.0X80.0/29.6KG-200SHT,2026-06,1006.4,69562.37
Mahavir Paper Trading Company,JK-Endura-250GSM-81.0X68.0/27.5KG-200SHT,2026-06,3135.0,215405.86000000002
Mahavir Paper Trading Company,JK-Endura-250GSM-86.5X66.5/28.8KG-200SHT,2026-04,8208.0,567336.96
Mahavir Paper Trading Company,JK-Endura-250GSM-86.5X66.5/28.8KG-200SHT,2026-06,12240.0,846028.8
Mahavir Paper Trading Company,JK-Endura-250GSM-93.5X53.0/24.8KG-200SHT,2026-06,4712.0,330970.88
Mahavir Paper Trading Company,JK-Endura-250GSM-96.5X61.5/29.7KG-200SHT,2026-04,2168.1,148970.15
Mahavir Paper Trading Company,JK-Endura-250GSM-97.5X54.5/26.6KG-200SHT,2026-06,48890.8,3434089.8
Mahavir Paper Trading Company,JK-Endura-270GSM-89.0X55.5/13.30KG-100SHT,2026-06,4216.1,291416.83
Mahavir Paper Trading Company,JK-Endura-280GSM-100.5X66.5/18.70KG-100SHT,2026-06,5909.2,421680.51
Mahavir Paper Trading Company,JK-Endura-280GSM-69.0X106.0/20.5KG-100SHT,2026-05,2378.0,167030.72
Mahavir Paper Trading Company,JK-Endura-280GSM-69.0X106.0/20.5KG-100SHT,2026-06,1906.5,133912.56
Mahavir Paper Trading Company,JK-Endura-280GSM-73.0X98.0/20.0KG-100SHT,2026-04,3220.0,229779.2
Mahavir Paper Trading Company,JK-Endura-280GSM-93.0X77.0/20.1KG-100SHT,2026-04,2814.0,194503.68
Mahavir Paper Trading Company,JK-Endura-290GSM-100.5X59.5/17.3KG-100SHT,2026-04,2318.2,165426.75
Mahavir Paper Trading Company,JK-Endura-290GSM-100.5X59.5/17.3KG-100SHT,2026-05,467.1,33332.26
Mahavir Paper Trading Company,JK-Endura-290GSM-100.5X59.5/17.3KG-100SHT,2026-06,3269.7,233325.79
Mahavir Paper Trading Company,JK-Endura-290GSM-106.5X60.5/18.7KG-100SHT,2026-06,2580.6,184151.62
Mahavir Paper Trading Company,JK-Endura-290GSM-74.0X97.0/20.80KG-100SHT,2026-06,4201.6,290414.58999999997
Mahavir Paper Trading Company,JK-Endura-290GSM-77.5X101.0/22.7KG-100SHT,2026-06,5289.1,365582.58999999997
Mahavir Paper Trading Company,JK-Endura-290GSM-80.0X65.0/15.1KG-100SHT,2026-06,1208.0,83001.68
Mahavir Paper Trading Company,JK-Endura-290GSM-83.0X67.5/16.2KG-100SHT,2026-05,6706.8,471085.63
Mahavir Paper Trading Company,JK-Endura-290GSM-83.0X67.5/16.2KG-100SHT,2026-06,7662.6,538221.02
Mahavir Paper Trading Company,JK-Endura-290GSM-84.5X65.5/16.1KG-100SHT,2026-04,128.8,8901.37
Mahavir Paper Trading Company,JK-Endura-290GSM-88.0X76.0/19.4KG-100SHT,2026-05,1707.2,118001.66
Mahavir Paper Trading Company,JK-Endura-290GSM-96.0X70.0/19.5KG-100SHT,2026-06,25447.5,1815933.6
Mahavir Paper Trading Company,JK-Endura-290GSM-97.0X70.5/19.8KG-100SHT,2026-05,435.6,30195.79
Mahavir Paper Trading Company,JK-Endura-300GSM-85.0X63.5/16.2KG-100SHT,2026-05,1879.2,134099.71
Mahavir Paper Trading Company,JK-Endura-320GSM-62.0X100.0/19.8KG-100SHT,2026-05,2653.2,183389.18
Mahavir Paper Trading Company,JK-Endura-340GSM-102.0X69.0/23.9KG-100SHT,2026-04,16180.3,1118382.34
Mahavir Paper Trading Company,JK-Endura-340GSM-54.5X96.5/17.9KG-100SHT,2026-05,3114.6,222257.86
Mahavir Paper Trading Company,JK-Endura-340GSM-56.5X91.5/17.6KG-100SHT,2026-04,2094.4,149456.38
Mahavir Paper Trading Company,JK-Endura-340GSM-61.5X88.0/18.4KG-100SHT,2026-05,1692.8,117006.34
Mahavir Paper Trading Company,JK-Endura-340GSM-65.5X96.0/21.4KG-100SHT,2026-04,22983.6,1614368.06
Mahavir Paper Trading Company,JK-Endura-340GSM-97.0X62.0/20.4KG-100SHT,2026-04,2203.2,152285.18
Mahavir Paper Trading Company,JK-Endura-340GSM-98.0X76.5/25.5KG-100SHT,2026-04,3595.5,248520.96
Mahavir Paper Trading Company,JK-Endura-400GSM-60.0X62.8/15.1KG-100SHT,2026-05,1404.3,96489.45
Mahavir Paper Trading Company,JK-Endura-400GSM-66.5X76.0/20.2KG-100SHT,2026-04,1151.4,79112.69
Mahavir Paper Trading Company,JK-Endura-400GSM-66.5X76.0/20.2KG-100SHT,2026-05,2020.0,138794.2
Mahavir Paper Trading Company,JK-PLATINA-320GSM-55.0X96.0/16.9KG-100SHT,2026-05,8551.4,597144.26
Mahavir Paper Trading Company,JK-RED-COPIER-75GSM-21.0X29.7/2.34KG-500SHT-A4,2026-04,936.0,95200.0
Mahavir Paper Trading Company,JK-RED-COPIER-75GSM-21.0X29.7/2.34KG-500SHT-A4,2026-05,1872.0,192000.0
Mahavir Paper Trading Company,JK-TUFF FREEZE(1PE)315GSM-86.5X59.5/16.2Kgs-100SHT,2026-05,13964.4,1200938.4
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-61.0X97.0/22.50KG-200SHT,2026-05,12060.0,839737.8
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-63.0X93.0/22.3KG-200SHT,2026-05,3991.7,277942.07
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-68.5X90.0/23.4KG-200SHT,2026-04,15093.0,1067829.75
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-68.5X90.0/23.4KG-200SHT,2026-05,65005.200000000004,4599117.9
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-74.5X92.5/26.2KG-200SHT,2026-05,5004.2,348442.45
Mahavir Paper Trading Company,JK-TUFFCOTE-190GSM-89.0X77.5/26.2KG-200SHT,2026-05,2986.8,211316.1
Mahavir Paper Trading Company,JK-TUFFCOTE-210GSM-97.0X57.0/23.20KG-200SHT,2026-04,57860.8,4028847.51
Mahavir Paper Trading Company,JK-TUFFCOTE-210GSM-97.0X57.0/23.20KG-200SHT,2026-06,25891.2,1802804.25
Mahavir Paper Trading Company,JK-TUFFCOTE-230GSM-65.7X83.0/25.1KGS-200SHT,2026-04,185489.0,12915599.09
Mahavir Paper Trading Company,JK-TUFFCOTE-230GSM-65.7X83.0/25.1KGS-200SHT,2026-05,2208.8,149292.79
Mahavir Paper Trading Company,JK-TUFFCOTE-230GSM-65.7X83.0/25.1KGS-200SHT,2026-06,68874.40000000001,4795724.49
Mahavir Paper Trading Company,JK-TUFFCOTE-250GSM-83.0X67.0/27.8KG-200SHT,2026-06,1167.6,81299.99
Mahavir Paper Trading Company,JK-TUFFCOTE-250GSM-88.0X63.0/27.7KG-200SHT,2026-06,14597.9,1016451.78
Mahavir Paper Trading Company,JK-TUFFCOTE-270GSM-97.5X71.5/18.8KG-200SHT,2026-05,16807.2,1170285.33
Mahavir Paper Trading Company,JK-TUFFCOTE-280GSM-56.0X71.0/11.1KG-100SHT,2026-06,133.2,10323.0
Mahavir Paper Trading Company,JK-TUFFCOTE-290GSM-103.5X60.0/18KG-100SHT,2026-06,7722.0,546331.5
Mahavir Paper Trading Company,JK-TUFFCOTE-290GSM-74.5X83.0/17.9KG-100SHT,2026-05,6408.2,446202.97
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-60.5X87.0/16.8KG-100SHT,2026-04,17186.399999999998,1194906.8800000001
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-60.5X87.0/16.8KG-100SHT,2026-06,12919.2,899563.89
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-75.0X88.0/21.1KG-100SHT,2026-04,10507.8,731658.11
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-84.5X76.5/20.7KG-100SHT,2026-04,5547.6,386279.39
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-84.5X76.5/20.7KG-100SHT,2026-06,3394.8,236379.92
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-93.5X73.5/22.0KG-100SHT,2026-04,9548.0,657601.56
Mahavir Paper Trading Company,JK-TUFFCOTE-320GSM-93.5X73.5/22.0KG-100SHT,2026-05,1078.0,72862.02
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-58.5X94.5/18.80KGS-100SHT,2026-06,7877.2,566213.13
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-59.0CMS,2026-06,4620.0,317440.2
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-60.0CMS,2026-06,1217.0,84983.11
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-61.0X79.5/16.5KG-100SHT,2026-05,2293.5,162265.13
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-61.0X79.5/16.5KG-100SHT,2026-06,9817.5,694588.13
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-70.0CMS,2026-06,4053.0,278481.63
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-94.0X73.5/23.50 KGS-100SHT,2026-05,4183.0,295947.25
Mahavir Paper Trading Company,JK-TUFFCOTE-340GSM-94.0X73.5/23.50 KGS-100SHT,2026-06,1974.0,139660.5
Mahavir Paper Trading Company,JK-TUFFCOTE-350GSM-51.0CMS,2026-05,254.0,19812.0
Mahavir Paper Trading Company,JK-TUFFCOTE-380GSM-62.0X102.0-24.0KG-100SHT,2026-05,5448.0,391602.24
Mahavir Paper Trading Company,JK-TUFFCOTE-380GSM-82.0X71.0/22.10KGS-100SHT,2026-04,2364.7,169974.64
Mahavir Paper Trading Company,JK-TUFFCOTE-380GSM-95.0X54.5/19.7KG-100SHT,2026-05,2442.8,175588.46
Mahavir Paper Trading Company,JK-TUFFCOTE-400GSM-56.0X97.0/21.7KG-100SHT,2026-04,6097.7,422082.79000000004
Mahavir Paper Trading Company,JK-TUFFCOTE-400GSM-63.5X85.0/21.6KG-100SHT,2026-04,2959.2,206049.09
Mahavir Paper Trading Company,JK-TUFFCOTE-400GSM-65.5X76.0/20.2KG-100SHT,2026-04,484.8,33557.86
Mahavir Paper Trading Company,JK-TUFFCOTE-RC-180GSM-51.0X79.0/14.5KG-200SHT,2026-06,290.0,23200.0
Mahavir Paper Trading Company,JK-TUFFCOTE-RC-200GSM-94.0X105.5/39.7KG-200SHT,2026-05,516.1,39739.7
Mahavir Paper Trading Company,JK-TUFFCOTE-RC-270GSM-80.0X66.0/14.3KG-100SHT,2026-06,185.9,14407.25
Mahavir Paper Trading Company,JK-TUFFFREEZE(1PE)245GSM-53.5X81.5/21.4KGS-200SHT,2026-05,15600.6,1341651.6
Mahavir Paper Trading Company,JK-Tuffcote-215GSM-97.0CMS,2026-06,1546.0,102747.16
Mahavir Paper Trading Company,JK-Tuffcote-230GSM-95.0CMS,2026-06,2907.0,202995.81
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-102.5CMS,2026-04,1607.0,106801.22
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-102.5CMS,2026-05,522.0,33627.24
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-102CMS,2026-06,3122.0,214512.62
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-76.50X71.50/27.3KG-200SHT,2026-05,7043.4,490431.94
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-96.50CMS,2026-04,2490.0,165485.4
Mahavir Paper Trading Company,JK-Tuffcote-250GSM-96.50CMS,2026-05,3452.0,228416.24
Mahavir Paper Trading Company,JK-Tuffcote-280GSM-102.5CMS,2026-04,3169.0,210611.74000000002
Mahavir Paper Trading Company,JK-Tuffcote-280GSM-51.0X71.0/10.1KG-100SHT,2026-04,343.4,25583.3
Mahavir Paper Trading Company,JK-Tuffcote-280GSM-51.0X71.0/10.1KG-100SHT,2026-05,9342.5,670034.0
Mahavir Paper Trading Company,JK-Tuffcote-280GSM-51.0X71.0/10.1KG-100SHT,2026-06,1807.9,130168.8
Mahavir Paper Trading Company,JK-Tuffcote-290GSM-54.0X102.50/16.1KG-100SHT,2026-05,5570.6,387880.88
Mahavir Paper Trading Company,JK-Tuffcote-290GSM-54.0X102.50/16.1KG-100SHT,2026-06,805.0,56953.75
Mahavir Paper Trading Company,JK-Tuffcote-290GSM-58.0X95.5/16.1KG-100SHT,2026-06,8211.0,580928.25
Mahavir Paper Trading Company,JK-Tuffcote-350GSM-63.5X96.5/21.4KG-100SHT,2026-05,1583.6,118010.3
Mahavir Paper Trading Company,JK-Tuffcote-350GSM-68.0X93.0/22.10KG-100SHT,2026-06,12287.6,883232.69
Mahavir Paper Trading Company,JK-Tuffcote-350GSM-68.0X93.5/22.30KG-100SHT,2026-06,7425.9,533773.69
Mahavir Paper Trading Company,JK-Tuffcote-400GSM-120.0CMS,2026-06,1442.0,97897.38
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-51.00CMS,2026-06,3326.0,231988.5
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-58.50CMS,2026-06,3148.0,219573.0
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-63.5CMS,2026-06,3409.0,237777.75
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-71.0CMS,2026-06,2285.0,159378.75
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-74.0CMS,2026-06,3162.0,220549.5
Mahavir Paper Trading Company,JK-ULTIMA -240GSM-80.0CMS,2026-06,3495.0,243776.25
Mahavir Paper Trading Company,JK-ULTIMA 190GSM-73.0CMS,2026-04,2063.0,144059.29
Mahavir Paper Trading Company,JK-ULTIMA 250GSM-96.50 CMS,2026-04,3094.0,205627.24
Mahavir Paper Trading Company,JK-ULTIMA 280GSM-58.5X63.5/10.4KG-100SHT,2026-05,4721.6,339388.61
Mahavir Paper Trading Company,JK-ULTIMA 290GSM-63.5CMS,2026-04,534.0,35511.0
Mahavir Paper Trading Company,JK-ULTIMA 340GSM-58.5CMS,2026-04,4909.0,326448.5
Mahavir Paper Trading Company,JK-ULTIMA 340GSM-58.5CMS,2026-05,2199.0,149070.21
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-54.0CMS,2026-04,2355.0,164449.65
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-61.0X77.0/17.8KG-200SHT,2026-04,1602.0,111867.66
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-62.0CMS,2026-04,1852.0,129325.16
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-62.0CMS,2026-05,298.0,20201.42
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-62.0X77.0/18.1KG-200SHT,2026-05,1574.7,113189.44
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-70.0X74.0/19.7KG-200SHT,2026-04,3250.5,233645.94
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-72.0X89.5/24.5KG-200SHT,2026-05,3405.5,244787.34
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-72.0X92.5/25.3KG-200SHT,2026-05,986.7,68703.92
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-73.5X81.0/22.6KG-200SHT,2026-05,8565.4,615680.95
Mahavir Paper Trading Company,JK-ULTIMA-190GSM-77.5X76.2/22.4KG-200SHT,2026-06,1680.0,116978.4
Mahavir Paper Trading Company,JK-ULTIMA-200GSM-72.00CMS,2026-06,4595.0,315722.45
Mahavir Paper Trading Company,JK-ULTIMA-220GSM-51CMS,2026-06,5062.0,353074.5
Mahavir Paper Trading Company,JK-ULTIMA-220GSM-71CMS,2026-06,3630.0,253192.5
Mahavir Paper Trading Company,JK-ULTIMA-220GSM-80.0CMS,2026-06,3535.0,246566.25
Mahavir Paper Trading Company,JK-ULTIMA-230GSM-78.0CMS,2026-04,2240.0,151849.6
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-102.0X63.0/32.1KG-200SHT,2026-05,2921.1,209968.67
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-106.5X77.5/41.3KG-200SHT,2026-04,2849.7,204836.44
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-59.0CMS,2026-04,2873.0,190939.58
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-63.0CMS,2026-04,3100.0,206026.0
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-69.0X105.0/36.20KG-200SHT,2026-04,3294.2,230033.99
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-72.50CMS,2026-04,3492.0,232078.32
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-72.50CMS,2026-05,3105.0,206358.3
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-73.0X99.0/36.1KG-200SHT,2026-05,11046.6,794029.61
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-74.5X49.5/18.4KG-200SHT,2026-04,864.8,59861.46
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-74.5X49.5/18.4KG-200SHT,2026-05,1545.6,106986.43
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-74.5X49.5/18.4KG-200SHT,2026-06,2704.8,187226.25
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-75.0X86.5/32.4KG-200SHT,2026-04,4827.6,337111.31
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-78.5X51.0/20KG-200SHT,2026-05,5800.0,401476.0
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-78.5X51.0/20KG-200SHT,2026-06,1420.0,98292.4
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-79.0X51.0/20.10KG-200SHT,2026-05,904.5,62609.49
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-79.0X51.0/20.10KG-200SHT,2026-06,3376.8,233742.09999999998
Mahavir Paper Trading Company,JK-ULTIMA-250GSM-94.5X58.0/27.4KG-200SHT,2026-05,1644.0,118170.72
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-101.0X73.0/19.2KG-100SHT,2026-04,4147.2,280309.25
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-101.0X73.0/19.2KG-100SHT,2026-05,2860.8,193361.47
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-106.5X77.5/21.5KG-100SHT,2026-04,2386.5,171541.62
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-64.0X101.0/16.8KG-100SHT,2026-05,1394.4,97092.07
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-65.0CMS,2026-05,3208.0,224014.64
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-67.0X101.0/17.6KG-100SHT,2026-04,12883.199999999999,870775.49
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-67.0X101.0/17.6KG-100SHT,2026-05,2428.8,164162.59
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-68.5CMS,2026-06,5161.0,354612.31
Mahavir Paper Trading Company,JK-ULTIMA-260GSM-76.0CMS,2026-05,3236.0,225969.88
Mahavir Paper Trading Company,JK-ULTIMA-270GSM-72.0X97.0/18.9KG-100SHT,2026-05,4044.6,281625.5
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-106.0X60.0/17.8KG-100SHT,2026-04,3204.0,223735.32
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-73.0X97.0/19.8KG-100SHT,2026-05,4158.0,298877.04
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-73.0X98.0/20KG-100SHT,2026-04,3380.0,242954.4
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-78.0CMS,2026-04,3333.0,225944.07
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-78.0X88.0/19.2KG-100SHT,2026-04,12595.2,895037.37
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-78.0X88.0/19.2KG-100SHT,2026-06,6048.0,427896.0
Mahavir Paper Trading Company,JK-ULTIMA-280GSM-78.0X93.0/20.3KG-100SHT,2026-04,2740.5,191369.12
Mahavir Paper Trading Company,JK-ULTIMA-290GSM-103.0X72.0/21.5KG-100SHT,2026-04,4536.5,326083.62
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-44.5X62.0/8.3KG-100SHT,2026-06,871.5,60325.23
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-48.0X73.0/10.5KG-100SHT,2026-04,2362.5,163532.25
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-48.0X73.0/10.5KG-100SHT,2026-05,199.5,13809.39
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-57.0X75.5/12.9KG-100SHT,2026-04,1199.7,83043.23
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-58.0CMS,2026-05,3964.0,273197.72
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-59.5X90.0/16.10KG-100SHT,2026-05,2076.9,149287.57
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-83.0X98.5/24.5KG-100SHT,2026-04,2474.5,169435.63
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-83.0X98.5/24.5KG-100SHT,2026-05,2915.5,201810.91
Mahavir Paper Trading Company,JK-ULTIMA-300GSM-83.0X98.5/24.5KG-100SHT,2026-06,1666.0,115320.52
Mahavir Paper Trading Company,JK-ULTIMA-310GSM-102.0CMS,2026-04,1056.0,70224.0
Mahavir Paper Trading Company,JK-ULTIMA-310GSM-107.0CMS,2026-04,1216.0,80864.0
Mahavir Paper Trading Company,JK-ULTIMA-310GSM-58.5CMS,2026-04,1235.0,82127.5
Mahavir Paper Trading Company,JK-ULTIMA-310GSM-74.0CMS,2026-04,2028.0,134862.0
Mahavir Paper Trading Company,JK-ULTIMA-320GSM-104.0X73.5/24.5KG-100SHT,2026-06,294.0,22656.0
Mahavir Paper Trading Company,JK-ULTIMA-320GSM-52.0X89.5/14.9KG-100SHT,2026-04,4782.9,333989.91
Mahavir Paper Trading Company,JK-ULTIMA-320GSM-55.0X96.0/16.9KG-100SHT,2026-04,3616.6,259961.21
Mahavir Paper Trading Company,JK-ULTIMA-320GSM-55.0X96.0/16.9KG-100SHT,2026-05,8010.6,559380.2
Mahavir Paper Trading Company,JK-ULTIMA-340GSM-102.0CMS,2026-04,2522.0,167713.0
Mahavir Paper Trading Company,JK-ULTIMA-340GSM-104.0CMS,2026-04,2766.0,187507.14
Mahavir Paper Trading Company,JK-ULTIMA-340GSM-107.0CMS,2026-04,3527.0,234545.5
Mahavir Paper Trading Company,JK-ULTIMA-340GSM-93CMS,2026-05,3496.0,225212.32
Mahavir Paper Trading Company,JK-ULTIMA-340GSM-95.0X72.0/23.3KG-100SHT,2026-05,1910.6,133035.08
Mahavir Paper Trading Company,JK-ULTIMA-350GSM-51.0X71.0/12.7KG-100SHT,2026-05,7797.8,587184.5
Mahavir Paper Trading Company,JK-ULTIMA-350GSM-51.0X92.0/16.4KG-100SHT,2026-05,3181.6,213739.89
Mahavir Paper Trading Company,JK-ULTIMA-380GSM-59.0CMS,2026-04,3045.0,202370.7
Mahavir Paper Trading Company,JK-ULTIMA-380GSM-63.0CMS,2026-04,2610.0,173460.6
Mahavir Paper Trading Company,JK-ULTIMA-380GSM-66.0CMS,2026-04,2767.0,183894.82
Mahavir Paper Trading Company,JK-ULTIMA-380GSM-72.50CMS,2026-04,2547.0,169273.62
Mahavir Paper Trading Company,JK-ULTIMA-RC-200GSM-71.0X76.0/21.6KG-200SHT,2026-05,2534.76,181235.34
Mahavir Paper Trading Company,JK-ULTIMA-RC-230GSM-51.0X84.0/19.7KG-200SHT,2026-05,500.38,38529.26
Mahavir Paper Trading Company,JK.TUFFCOTE 250GSM-66.0CMS,2026-05,338.0,21773.96
Mahavir Paper Trading Company,MIRAJ-TDS(MIRAJ MULTICOLOUR PRIVATE LIMITED),2026-06,125053.8,5955587.75
Mahavir Paper Trading Company,MIRAJ-TDS(MIRAJ MULTICOLOUR PRIVATE LIMITED),2026-07,138181.7,5383365.75
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-300GSM-95.0X57.0/23.40KG-144SHT,2026-05,8002.8,364127.4
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-400GSM-53.0X95.0/29.00KG-144SHT,2026-05,5133.0,233551.5
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-400GSM-95X53/29.0KG-144SHT,2026-05,1450.0,65975.0
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-68.0X95.0/20.5KG-72SHT,2026-05,840.5,38242.75
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-68X93/20.0KG-72SHT,2026-05,5280.0,240240.0
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-71.5X61.0/27.60KG-144SHT,2026-05,3367.2,153207.6
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-72X101/23.0KG-72SHT,2026-05,3450.0,156975.0
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-86.5X60.5/16.60KG-72SHT,2026-05,25763.2,1172225.6
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-93.0X68.0/20.0KG-72SHT,2026-05,6020.0,273910.0
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-440GSM-95.0X68.0/20.5KG-72SHT,2026-05,1168.5,53166.75
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-450GSM-39.5X78.0/20KG-144SHT,2026-06,14640.0,673440.0
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-450GSM-46.0X78.0/23.3KG-144SHT,2026-06,1118.4,51446.4
Mahavir Paper Trading Company,SBM DYNAMIC (WB)-450GSM-52.0X86.5/29.1KG-144SHT,2026-05,3259.2,148293.6
