month,company,product,quantity,value,rate,quantity_lag1,quantity_lag2,quantity_lag3,quantity_rolling_mean_3,quantity_overall_avg,rate_lag1,rate_lag2,rate_lag3,rate_rolling_mean_3,rate_overall_avg,month_num,quarter,n_prior_months
2025-10,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,375.92,28481.12,75.76377952755905,378.88,381.84000000000003,384.8,381.84,587.1371428571429,75.53125,75.30232558139535,75.07692307692308,75.3034995527728,75.9629470067222,10,4,14
2025-11,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,372.96,28344.96,76.0,375.92,378.88,381.84000000000003,378.87999999999994,573.056,75.76377952755905,75.53125,75.30232558139535,75.5324517029848,75.949669174778,11,4,15
2025-12,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,370.0,28208.8,76.24,372.96,375.92,378.88,375.92,560.55,76.0,75.76377952755905,75.53125,75.76500984251969,75.95281485135438,12,4,16
2026-01,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,367.04,28072.64,76.48387096774194,370.0,372.96,375.92,372.96000000000004,549.3411764705882,76.24,76.0,75.76377952755905,76.00125984251969,75.96970809539235,1,1,17
2026-02,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,364.08,27936.48,76.73170731707317,367.04,370.0,372.96,370.0,539.2133333333334,76.48387096774194,76.24,76.0,76.24129032258064,75.99827269941176,2,1,18
2026-03,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,361.12,27800.32,76.98360655737704,364.08,367.04,370.0,367.03999999999996,529.9957894736842,76.73170731707317,76.48387096774194,76.24,76.48519276160503,76.03687452139394,3,1,19
2026-04,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,358.15999999999997,27664.16,77.2396694214876,361.12,364.08,367.04,364.08,521.552,76.98360655737704,76.73170731707317,76.48387096774194,76.73306161406406,76.08421112319311,4,2,20
2026-05,Rahul Traders,JK-ULTIMA 280GSM-53.5X74.0/11.1KGS-100 SHT,355.2,27528.0,77.5,358.15999999999997,361.12,364.08,361.11999999999995,513.7714285714286,77.2396694214876,76.98360655737704,76.73170731707317,76.98499443197927,76.13923294692141,5,2,21
2024-06,Rahul Traders,JK-ULTIMA 280GSM-58.5X72.5-11.90KGS-100 SHT,4569.6,335865.6,73.49999999999999,,,,,,,,,,,6,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-200GSM-102.0X46.5/9.5KG-100SHT,142.5,11685.0,82.0,,,,,,,,,,,4,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-200GSM-102.0X51.0/10.4KG-100SHT,260.0,21320.0,82.0,,,,,,,,,,,4,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-200GSM-102.0X56.0/11.4KG-100SHT,171.0,14022.0,82.0,,,,,,,,,,,4,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-200GSM-102.0X59.1/24.1KG-200SH,516.343,39242.068,76.0,,,,,,,,,,,4,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-200GSM-107.0X59.8/12.8KG-100SHT,320.0,24640.0,77.0,,,,,,,,,,,4,2,0
2026-05,Rahul Traders,JK-ULTIMA RC-200GSM-117.0X96.0/22.5KG-100SHT,1251.0,97578.0,78.0,,,,,,,,,,,5,2,0
2026-06,Rahul Traders,JK-ULTIMA RC-200GSM-61.0X91.5/22.3KG-200SHT,2296.9,176861.3,76.99999999999999,,,,,,,,,,,6,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-220GSM-40.0X71.0/12.5KG-200SHT,237.5,18643.75,78.5,,,,,,,,,,,4,2,0
2024-12,Rahul Traders,JK-ULTIMA RC-225GSM-51.0X58.5/6.7KG-100SHT,353.425,27213.73,77.0000141472731,,,,,,,,,,,12,4,0
2026-04,Rahul Traders,JK-ULTIMA RC-230GSM-40.0X71.0/13.1KG-200SHT,450.64,35375.24,78.5,,,,,,,,,,,4,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-230GSM-48.5X74.0/16.5KG-200SHT,214.5,16838.25,78.5,,,,,,,,,,,4,2,0
2025-02,Rahul Traders,JK-ULTIMA RC-230GSM-48.5X75.0/16.7KG-200SHT,167.0,12859.0,77.0,,,,,,,,,,,2,1,0
2025-03,Rahul Traders,JK-ULTIMA RC-230GSM-48.5X76.0/17KG-200SHT,170.0,13090.0,77.0,,,,,,,,,,,3,1,0
2024-12,Rahul Traders,JK-ULTIMA RC-230GSM-51.0X46.0/10.8KG-200SHT,162.0,12798.0,79.0,,,,,,,,,,,12,4,0
2026-06,Rahul Traders,JK-ULTIMA RC-230GSM-51.0X48.5/11.4KG-200SHT,102.6,8721.0,85.0,,,,,,,,,,,6,2,0
2026-06,Rahul Traders,JK-ULTIMA RC-230GSM-51.0X78.0/18.3KG-200SHT,475.8,37588.2,78.99999999999999,,,,,,,,,,,6,2,0
2026-04,Rahul Traders,JK-ULTIMA RC-230GSM-58.5X71.0/19.1KG-200SHT,305.6,23989.6,78.49999999999999,,,,,,,,,,,4,2,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-40.0X42.0/8.4KG-200SHT,105.0,8295.0,79.0,,,,,,,,,,,12,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-40.0X59.8/12.0KG-200SHT,264.0,20592.0,78.0,,,,,,,,,,,11,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-42.0X68.0/14.3KG-200SHT,357.5,28242.5,79.0,,,,,,,,,,,10,4,0
2026-05,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X51.5/12.5KG-200SHT,168.75,13162.5,78.0,,,,,,,,,,,5,2,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X51.5/6.2KG-100SHT,130.2,10285.8,79.0,,,,,,,,,,,10,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X52.0/12.6KG-200SHT,340.2,26875.8,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X52.0/12.6KG-200SHT,357.0,27942.6,78.27058823529411,340.2,340.2,340.2,340.2,340.2,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X52.0/12.6KG-200SHT,373.8,29009.4,77.60674157303372,357.0,340.2,340.2,345.8,348.6,78.27058823529411,79.0,79.0,78.75686274509803,78.63529411764705,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X52.0/12.6KG-200SHT,390.6,30076.2,77.0,373.8,357.0,340.2,357.0,357.0,77.60674157303372,78.27058823529411,79.0,78.29244326944261,78.29244326944261,1,1,3
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X56.0/13.6KG-200SHT,374.0,29546.0,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X56.0/13.6KG-200SHT,364.93333333333334,28598.533333333333,78.36645962732919,374.0,374.0,374.0,374.0,374.0,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X56.0/13.6KG-200SHT,355.8666666666667,27651.066666666666,77.70063694267516,364.93333333333334,374.0,374.0,370.9777777777778,369.4666666666667,78.36645962732919,79.0,79.0,78.7888198757764,78.6832298136646,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X56.0/13.6KG-200SHT,346.8,26703.6,77.0,355.8666666666667,364.93333333333334,374.0,364.93333333333334,364.93333333333334,77.70063694267516,78.36645962732919,79.0,78.35569885666813,78.35569885666813,1,1,3
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X61.0/14.8KG-200SHT,371.48,29346.92,78.99999999999999,,,,,,,,,,,11,4,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X66.0/16.0KG-200SHT,320.0,24640.0,77.0,,,,,,,,,,,12,4,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X79.0/9.6KG-SHT,105.6,8131.2,77.0,,,,,,,,,,,12,4,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X84.0/20.4KG-200SHT,1702.38,124273.74,73.0,,,,,,,,,,,2,1,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X86.0/20.9KG-200SHT,271.7,21464.3,79.0,,,,,,,,,,,11,4,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-48.5X91.5/22.2KG-200SHT,382.95,28338.3,74.0,,,,,,,,,,,2,1,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X46.0/11.7KG-200SHT,70.2,5545.8,79.0,,,,,,,,,,,12,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X58.0/14.8KG-200SHT,747.4,59044.6,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X58.0/14.8KG-200SHT,751.0999999999999,58582.1,77.99507389162562,747.4,747.4,747.4,747.4,747.4,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X58.0/14.8KG-200SHT,754.8,58119.6,77.0,751.0999999999999,747.4,747.4,748.6333333333333,749.25,77.99507389162562,79.0,79.0,78.66502463054188,78.49753694581281,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X58.0/14.8KG-200SHT,81.4,6267.8,77.0,754.8,751.0999999999999,747.4,751.0999999999999,751.0999999999999,77.0,77.99507389162562,79.0,77.99835796387521,77.99835796387521,1,1,3
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X58.5/14.9KG-200SHT,379.95,29256.15,77.0,,,,,,,,,,,12,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X59.0/15KG-200SHT,382.5,30217.5,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X59.0/15KG-200SHT,410.0,32080.0,78.2439024390244,382.5,382.5,382.5,382.5,382.5,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X59.0/15KG-200SHT,437.5,33942.5,77.58285714285714,410.0,382.5,382.5,391.6666666666667,396.25,78.2439024390244,79.0,79.0,78.7479674796748,78.6219512195122,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X59.0/15KG-200SHT,465.0,35805.0,77.0,437.5,410.0,382.5,410.0,410.0,77.58285714285714,78.2439024390244,79.0,78.27558652729384,78.27558652729384,1,1,3
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X61.0/15.6KG-200SHT,319.02,22969.44,72.0,,,,,,,,,,,2,1,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X68.0/17.3KG-200SHT,605.5,46926.25,77.5,,,,,,,,,,,10,4,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X81.0/10.3KG-100SHT,819.88,62720.82,76.5,,,,,,,,,,,12,4,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X82.0/10.5KG-100SHT,262.5,19687.5,75.0,,,,,,,,,,,2,1,0
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-51.0X87.0/11.1KG-100SHT,288.6,21645.0,75.0,,,,,,,,,,,1,1,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-56.0X70.0/19.6KG-200SHT,142.1,10657.5,75.0,,,,,,,,,,,2,1,0
2025-03,Rahul Traders,JK-ULTIMA RC-250GSM-56.0X87.7/24.6KG-200SHT,738.0,56088.0,76.0,,,,,,,,,,,3,1,0
2026-04,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X131.0/19.2KG-100SHT,691.2,53568.0,77.5,,,,,,,,,,,4,2,0
2024-12,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X41.0/12.0KG-200SHT,150.0,11850.0,79.0,,,,,,,,,,,12,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X69.0/10.1KG-100SHT,606.0,47874.0,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X69.0/10.1KG-100SHT,686.8,54257.2,79.0,606.0,606.0,606.0,606.0,606.0,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X72.4/10.6KG-100SHT,1325.0,102687.5,77.5,,,,,,,,,,,10,4,0
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X74.0/21.6KG-200SHT,432.0,31536.0,73.0,,,,,,,,,,,1,1,0
2024-11,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X86.0/12.6KG-100SHT,1272.6,100535.4,79.0,,,,,,,,,,,11,4,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-58.5X86.5/25.3KG-200SHT,1024.65,76848.75,75.0,,,,,,,,,,,2,1,0
2025-02,Rahul Traders,JK-ULTIMA RC-250GSM-74.0X83.5/15.4KG-100SHT,616.0,47432.0,77.0,,,,,,,,,,,2,1,0
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-74.0X86.4/16KG-100SHT,416.0,30784.0,74.0,,,,,,,,,,,1,1,0
2025-01,Rahul Traders,JK-ULTIMA RC-250GSM-74.0X86.5/32KG-200SHT,416.0,30784.0,74.0,,,,,,,,,,,1,1,0
2024-10,Rahul Traders,JK-ULTIMA RC-250GSM-74.0X91.5/16.9KG-100SHT,6084.0,465426.0,76.5,,,,,,,,,,,10,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-280GSM-51.0X63.5/9.1KGS-100SHT,523.25,40813.5,78.0,,,,,,,,,,,10,4,0
2024-10,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,1530.0,115515.0,75.5,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,2226.0,165651.0,74.41644204851752,1530.0,1530.0,1530.0,1530.0,1530.0,75.5,75.5,75.5,75.5,75.5,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,2922.0,215787.0,73.84907597535934,2226.0,1530.0,1530.0,1762.0,1878.0,74.41644204851752,75.5,75.5,75.1388140161725,74.95822102425876,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,3618.0,265923.0,73.5,2922.0,2226.0,1530.0,2226.0,2226.0,73.84907597535934,74.41644204851752,75.5,74.58850600795896,74.58850600795896,1,1,3
2025-02,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,2047.5,150252.75,73.38351648351649,3618.0,2922.0,2226.0,2922.0,2574.0,73.5,73.84907597535934,74.41644204851752,73.92183934129228,74.31637950596922,2,1,4
2025-03,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X58.5/9.0KG-100SHT,477.0,34582.5,72.5,2047.5,3618.0,2922.0,2862.5,2468.7,73.38351648351649,73.5,73.84907597535934,73.57753081962527,74.12980690147867,3,1,5
2024-10,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X71.0/10.90KG-100SHT,3815.0,305200.0,80.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X71.0/10.90KG-100SHT,2761.333333333333,219424.26666666666,79.46315789473685,3815.0,3815.0,3815.0,3815.0,3815.0,80.0,80.0,80.0,80.0,80.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X71.0/10.90KG-100SHT,1707.6666666666665,133648.53333333333,78.26382978723404,2761.333333333333,3815.0,3815.0,3463.7777777777774,3288.1666666666665,79.46315789473685,80.0,80.0,79.82105263157895,79.73157894736843,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X71.0/10.90KG-100SHT,654.0,47872.8,73.2,1707.6666666666665,2761.333333333333,3815.0,2761.3333333333335,2761.3333333333335,78.26382978723404,79.46315789473685,80.0,79.24232922732364,79.24232922732364,1,1,3
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X73.7/11.3KG-100SHT,339.0,25425.0,75.0,,,,,,,,,,,1,1,0
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X76.0/11.6KG-100SHT,765.6,59334.0,77.5,,,,,,,,,,,11,4,0
2024-12,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X76.0/11.6KG-100SHT,568.4,43401.4,76.35714285714286,765.6,765.6,765.6,765.6,765.6,77.5,77.5,77.5,77.5,77.5,12,4,1
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X76.0/11.6KG-100SHT,371.2,27468.8,74.0,568.4,765.6,765.6,699.8666666666667,667.0,76.35714285714286,77.5,77.5,77.11904761904762,76.92857142857143,1,1,2
2025-02,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X76.0/11.6KG-100SHT,307.4,22747.6,74.0,371.2,568.4,765.6,568.4,568.4,74.0,76.35714285714286,77.5,75.95238095238095,75.95238095238095,2,1,3
2025-03,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X76.0/11.6KG-100SHT,243.6,18026.4,74.00000000000001,307.4,371.2,568.4,415.6666666666667,503.15,74.0,74.0,76.35714285714286,74.78571428571429,75.46428571428572,3,1,4
2025-03,Rahul Traders,JK-ULTIMA RC-300GSM-51.0X94.0/14.4KG-100SHT,72.0,5328.0,74.0,,,,,,,,,,,3,1,0
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-53.5X67.5/10.8KG-100SHT,328.32,24459.84,74.5,,,,,,,,,,,11,4,0
2024-07,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X57.5/9.7KG-100SHT,640.2,49615.5,77.5,,,,,,,,,,,7,3,0
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,1100.8,80857.6,73.45348837209303,,,,,,,,,,,1,1,0
2025-02,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,1075.2,79253.08235294119,73.71008403361346,1100.8,1100.8,1100.8,1100.8,1100.8,73.45348837209303,73.45348837209303,73.45348837209303,73.45348837209303,73.45348837209303,2,1,1
2025-03,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,1049.6,77648.56470588235,73.97919655667145,1075.2,1100.8,1100.8,1092.2666666666667,1088.0,73.71008403361346,73.45348837209303,73.45348837209303,73.53902025926651,73.58178620285324,3,1,2
2025-04,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,1024.0,76044.04705882353,74.26176470588236,1049.6,1075.2,1100.8,1075.2,1075.2,73.97919655667145,73.71008403361346,73.45348837209303,73.71425632079264,73.71425632079264,4,2,3
2025-05,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,998.4,74439.52941176471,74.55882352941177,1024.0,1049.6,1075.2,1049.6000000000001,1062.4,74.26176470588236,73.97919655667145,73.71008403361346,73.98368176538908,73.85113341706507,5,2,4
2025-06,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,972.8,72835.01176470588,74.87151702786377,998.4,1024.0,1049.6,1024.0,1049.6,74.55882352941177,74.26176470588236,73.97919655667145,74.26659493065519,73.9926714395344,6,2,5
2025-07,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,947.2,71230.49411764706,75.20111287758347,972.8,998.4,1024.0,998.4,1036.8,74.87151702786377,74.55882352941177,74.26176470588236,74.56403508771929,74.13914570425597,7,3,6
2025-08,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,921.6,69625.97647058824,75.54901960784314,947.2,972.8,998.4,972.8000000000001,1024.0,75.20111287758347,74.87151702786377,74.55882352941177,74.877151144953,74.29085530044561,8,3,7
2025-09,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,896.0,68021.45882352942,75.91680672268909,921.6,947.2,972.8,947.2000000000002,1011.2,75.54901960784314,75.20111287758347,74.87151702786377,75.20721650443012,74.44812583887031,9,3,8
2025-10,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,870.4,66416.94117647059,76.30622837370242,896.0,921.6,947.2,921.6,998.4000000000001,75.91680672268909,75.54901960784314,75.20111287758347,75.55564640270524,74.61131260373905,10,4,9
2025-11,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,844.8,64812.42352941177,76.71925133689841,870.4,896.0,921.6,896.0,985.6,76.30622837370242,75.91680672268909,75.54901960784314,75.92401823474489,74.78080418073539,11,4,10
2025-12,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,819.2,63207.90588235295,77.15808823529412,844.8,870.4,896.0,870.4,972.8,76.71925133689841,76.30622837370242,75.91680672268909,76.31409547776332,74.95702664947748,12,4,11
2026-01,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,793.6,61603.38823529412,77.62523719165085,819.2,844.8,870.4,844.8000000000001,960.0,77.15808823529412,76.71925133689841,76.30622837370242,76.72785598196498,75.14044844829554,1,1,12
2026-02,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,768.0,59998.870588235295,78.12352941176471,793.6,819.2,844.8,819.2000000000002,947.2,77.62523719165085,77.15808823529412,76.71925133689841,77.1675255879478,75.33158604393826,2,1,13
2026-03,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,742.4000000000001,58394.352941176476,78.65618661257606,768.0,793.6,819.2,793.6,934.4,78.12352941176471,77.62523719165085,77.15808823529412,77.6356182795699,75.53101057021158,3,1,14
2026-04,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,716.8000000000001,56789.83529411765,79.22689075630251,742.4000000000001,768.0,793.6,768.0,921.6,78.65618661257606,78.12352941176471,77.62523719165085,78.13498440533054,75.73935563970254,4,2,15
2026-05,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,691.2,55185.31764705882,79.83986928104575,716.8000000000001,742.4000000000001,768.0,742.4000000000001,908.8,79.22689075630251,78.65618661257606,78.12352941176471,78.66886892688109,75.95732658449003,5,2,16
2026-06,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X76.0/12.8KG-100SHT,665.6,53580.8,80.5,691.2,716.8000000000001,742.4000000000001,716.8000000000001,896.0,79.83986928104575,79.22689075630251,78.65618661257606,79.24098221664144,76.18571144899332,6,2,17
2026-06,Rahul Traders,JK-ULTIMA RC-300GSM-56.0X84.0/14.1KG-100SHT,141.0,11068.5,78.5,,,,,,,,,,,6,2,0
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X105.5/20.1KGS-100SHT,864.3,63958.2,74.0,,,,,,,,,,,1,1,0
2026-04,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X50.0/9.6KGS-100SHT,1013.76,76032.0,75.0,,,,,,,,,,,4,2,0
2024-07,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X57.1/10.9KGS-100SHT,839.3,63786.8,76.00000000000001,,,,,,,,,,,7,3,0
2026-04,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X66.0/12.6KGS-100SHT,378.0,30996.0,82.0,,,,,,,,,,,4,2,0
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X72.5/13.8KG-100SHT,220.8,16339.2,74.0,,,,,,,,,,,1,1,0
2024-10,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,211.5,16708.5,79.0,,,,,,,,,,,10,4,0
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,214.32,16750.8,78.15789473684211,211.5,211.5,211.5,211.5,211.5,79.0,79.0,79.0,79.0,79.0,11,4,1
2024-12,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,217.14,16793.1,77.33766233766234,214.32,211.5,211.5,212.43999999999997,212.91,78.15789473684211,79.0,79.0,78.71929824561404,78.57894736842105,12,4,2
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,219.96,16835.4,76.53846153846155,217.14,214.32,211.5,214.32000000000002,214.32000000000002,77.33766233766234,78.15789473684211,79.0,78.16518569150149,78.16518569150149,1,1,3
2025-02,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,222.78,16877.7,75.75949367088607,219.96,217.14,214.32,217.14000000000001,215.73,76.53846153846155,77.33766233766234,78.15789473684211,77.34467287098866,77.7585046532415,2,1,4
2025-03,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X74.0/14.1KGS-100SHT,225.6,16920.0,75.0,222.78,219.96,217.14,219.96,217.14000000000001,75.75949367088607,76.53846153846155,77.33766233766234,76.54520584900331,77.35870245677042,3,1,5
2026-04,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X86.5/16.5KG-100SHT,1138.5,89941.5,79.0,,,,,,,,,,,4,2,0
2024-10,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X91.5/17.4KG-100SHT,139.2,10857.6,78.00000000000001,,,,,,,,,,,10,4,0
2024-07,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,110.4,8390.4,75.99999999999999,,,,,,,,,,,7,3,0
2024-08,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,127.92380952380952,9836.114285714286,76.89041095890411,110.4,110.4,110.4,110.40000000000002,110.4,75.99999999999999,75.99999999999999,75.99999999999999,75.99999999999999,75.99999999999999,8,3,1
2024-09,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,145.44761904761907,11281.82857142857,77.56626506024094,127.92380952380952,110.4,110.4,116.24126984126985,119.16190476190476,76.89041095890411,75.99999999999999,75.99999999999999,76.29680365296804,76.44520547945206,9,3,2
2024-10,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,162.9714285714286,12727.542857142857,78.09677419354837,145.44761904761907,127.92380952380952,110.4,127.92380952380954,127.92380952380954,77.56626506024094,76.89041095890411,75.99999999999999,76.81889200638169,76.81889200638169,10,4,3
2024-11,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,180.4952380952381,14173.257142857143,78.52427184466019,162.9714285714286,145.44761904761907,127.92380952380952,145.44761904761904,136.6857142857143,78.09677419354837,77.56626506024094,76.89041095890411,77.51781673756447,77.13836255317335,11,4,4
2024-12,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,198.01904761904763,15618.971428571429,78.87610619469027,180.4952380952381,162.9714285714286,145.44761904761907,162.9714285714286,145.44761904761907,78.52427184466019,78.09677419354837,77.56626506024094,78.0624370328165,77.41554441147072,12,4,5
2025-01,Rahul Traders,JK-ULTIMA RC-300GSM-63.5X96.5/18.4KGS-100SHT,215.54285714285714,17064.68571428571,79.17073170731706,198.01904761904763,180.4952380952381,162.9714285714286,180.49523809523808,154.20952380952383,78.87610619469027,78.52427184466019,78.09677419354837,78.49905074429961,77.65897137534064,1,1,6
